year,month,region_id,subregion_id,region,industry_id,subindustry_id,business_type,value
2009,April,14,,Canada,,6,Grocery stores,6605710
2013,September,14,,Canada,,6,Grocery stores,6632132
2009,August,14,,Canada,,6,Grocery stores,6638863
2011,March,14,,Canada,,6,Grocery stores,6640925
2009,June,14,,Canada,,6,Grocery stores,6646310
2013,January,14,,Canada,,6,Grocery stores,6647893
2008,July,14,,Canada,,6,Grocery stores,6655833
2011,May,14,,Canada,,6,Grocery stores,6664871
2011,October,14,,Canada,,6,Grocery stores,6688388
2018,February,14,,Canada,,6,Grocery stores,6703831
2008,October,14,,Canada,,6,Grocery stores,6705861
2009,January,14,,Canada,,6,Grocery stores,6712776
2012,October,14,,Canada,,6,Grocery stores,6718850
2008,August,14,,Canada,,6,Grocery stores,6727122
2010,August,14,,Canada,,6,Grocery stores,6733892
2011,August,14,,Canada,,6,Grocery stores,6735484
2014,January,14,,Canada,,6,Grocery stores,6753706
2010,April,14,,Canada,,6,Grocery stores,6756787
2017,February,14,,Canada,,6,Grocery stores,6773283
2010,September,14,,Canada,,6,Grocery stores,6782115
2014,March,14,,Canada,,6,Grocery stores,6804024
2011,September,14,,Canada,,6,Grocery stores,6837738
2012,November,14,,Canada,,6,Grocery stores,6853544
2008,May,14,,Canada,,6,Grocery stores,6857201
2014,April,14,,Canada,,6,Grocery stores,6857385
2008,December,14,,Canada,,6,Grocery stores,6862876
2013,July,14,,Canada,,6,Grocery stores,6880972
2012,July,14,,Canada,,6,Grocery stores,6883810
2011,June,14,,Canada,,6,Grocery stores,6889719
2010,June,14,,Canada,,6,Grocery stores,6903417
2010,October,14,,Canada,,6,Grocery stores,6909421
2009,October,14,,Canada,,6,Grocery stores,6910144
2013,November,14,,Canada,,6,Grocery stores,6927114
2011,April,14,,Canada,,6,Grocery stores,6929639
2012,September,14,,Canada,,6,Grocery stores,6931362
2015,November,14,,Canada,,6,Grocery stores,6942562
2015,March,14,,Canada,,6,Grocery stores,6946032
2010,May,14,,Canada,,6,Grocery stores,6962878
2009,July,14,,Canada,,6,Grocery stores,6977926
2013,March,14,,Canada,,6,Grocery stores,6986498
2012,March,14,,Canada,,6,Grocery stores,6994091
2014,September,14,,Canada,,6,Grocery stores,7028170
2013,June,14,,Canada,,6,Grocery stores,7031070
2013,October,14,,Canada,,6,Grocery stores,7037089
2009,May,14,,Canada,,6,Grocery stores,7052632
2009,December,14,,Canada,,6,Grocery stores,7066053
2015,April,14,,Canada,,6,Grocery stores,7069722
2017,January,14,,Canada,,6,Grocery stores,7111113
2012,May,14,,Canada,,6,Grocery stores,7122020
2016,November,14,,Canada,,6,Grocery stores,7123429
2013,December,14,,Canada,,6,Grocery stores,7128192
2018,January,14,,Canada,,6,Grocery stores,7128305
2014,June,14,,Canada,,6,Grocery stores,7138103
2014,November,14,,Canada,,6,Grocery stores,7141731
2012,August,14,,Canada,,6,Grocery stores,7142246
2015,January,14,,Canada,,6,Grocery stores,7168568
2016,January,14,,Canada,,6,Grocery stores,7191582
2015,September,14,,Canada,,6,Grocery stores,7197181
2011,July,14,,Canada,,6,Grocery stores,7205906
2016,March,14,,Canada,,6,Grocery stores,7222146
2010,December,14,,Canada,,6,Grocery stores,7242820
2018,April,14,,Canada,,6,Grocery stores,7248850
2013,May,14,,Canada,,6,Grocery stores,7290830
2017,November,14,,Canada,,6,Grocery stores,7326962
2015,June,14,,Canada,,6,Grocery stores,7330983
2012,June,14,,Canada,,6,Grocery stores,7332120
2016,April,14,,Canada,,6,Grocery stores,7333441
2014,July,14,,Canada,,6,Grocery stores,7350026
2012,December,14,,Canada,,6,Grocery stores,7363587
2015,August,14,,Canada,,6,Grocery stores,7390315
2010,July,14,,Canada,,6,Grocery stores,7393084
2013,August,14,,Canada,,6,Grocery stores,7393594
2016,August,14,,Canada,,6,Grocery stores,7396029
2014,May,14,,Canada,,6,Grocery stores,7422404
2014,August,14,,Canada,,6,Grocery stores,7430116
2014,October,14,,Canada,,6,Grocery stores,7455645
2016,October,14,,Canada,,6,Grocery stores,7461335
2017,April,14,,Canada,,6,Grocery stores,7466032
2016,September,14,,Canada,,6,Grocery stores,7472030
2017,October,14,,Canada,,6,Grocery stores,7503459
2017,March,14,,Canada,,6,Grocery stores,7523928
2016,May,14,,Canada,,6,Grocery stores,7540938
2015,October,14,,Canada,,6,Grocery stores,7567797
2011,December,14,,Canada,,6,Grocery stores,7600044
2016,June,14,,Canada,,6,Grocery stores,7610616
2014,December,14,,Canada,,6,Grocery stores,7620816
2015,July,14,,Canada,,6,Grocery stores,7649240
2018,March,14,,Canada,,6,Grocery stores,7661689
2015,December,14,,Canada,,6,Grocery stores,7767007
2017,August,14,,Canada,,6,Grocery stores,7768012
2015,May,14,,Canada,,6,Grocery stores,7796692
2017,September,14,,Canada,,6,Grocery stores,7815511
2016,July,14,,Canada,,6,Grocery stores,7834897
2017,May,14,,Canada,,6,Grocery stores,7857224
2018,May,14,,Canada,,6,Grocery stores,7870997
2017,July,14,,Canada,,6,Grocery stores,8081655
2017,June,14,,Canada,,6,Grocery stores,8084429
2016,December,14,,Canada,,6,Grocery stores,8187693
2017,December,14,,Canada,,6,Grocery stores,8407925
2009,February,3,,Manitoba,,6,Grocery stores,223523
2008,February,3,,Manitoba,,6,Grocery stores,224386
2011,February,3,,Manitoba,,6,Grocery stores,227081
2013,February,3,,Manitoba,,6,Grocery stores,231516
2015,February,3,,Manitoba,,6,Grocery stores,232299
2010,February,3,,Manitoba,,6,Grocery stores,232999
2008,April,3,,Manitoba,,6,Grocery stores,233661
2008,January,3,,Manitoba,,6,Grocery stores,236560
2008,September,3,,Manitoba,,6,Grocery stores,238217
2012,February,3,,Manitoba,,6,Grocery stores,239364
2016,February,3,,Manitoba,,6,Grocery stores,240184
2008,March,3,,Manitoba,,6,Grocery stores,241561
2014,February,3,,Manitoba,,6,Grocery stores,241908
2012,January,3,,Manitoba,,6,Grocery stores,242619
2017,February,3,,Manitoba,,6,Grocery stores,243042
2009,November,3,,Manitoba,,6,Grocery stores,244467
2011,January,3,,Manitoba,,6,Grocery stores,244828
2008,June,3,,Manitoba,,6,Grocery stores,245816
2018,February,3,,Manitoba,,6,Grocery stores,246210
2009,March,3,,Manitoba,,6,Grocery stores,246213
2010,November,3,,Manitoba,,6,Grocery stores,250601
2009,April,3,,Manitoba,,6,Grocery stores,251252
2013,September,3,,Manitoba,,6,Grocery stores,251291
2008,November,3,,Manitoba,,6,Grocery stores,251777
2013,April,3,,Manitoba,,6,Grocery stores,253485
2008,July,3,,Manitoba,,6,Grocery stores,253624
2009,September,3,,Manitoba,,6,Grocery stores,254414
2009,August,3,,Manitoba,,6,Grocery stores,254435
2012,April,3,,Manitoba,,6,Grocery stores,255043
2013,January,3,,Manitoba,,6,Grocery stores,255393
2010,March,3,,Manitoba,,6,Grocery stores,257239
2015,November,3,,Manitoba,,6,Grocery stores,257726
2009,June,3,,Manitoba,,6,Grocery stores,259806
2013,July,3,,Manitoba,,6,Grocery stores,260009
2010,January,3,,Manitoba,,6,Grocery stores,261477
2010,September,3,,Manitoba,,6,Grocery stores,261543
2009,January,3,,Manitoba,,6,Grocery stores,261945
2015,March,3,,Manitoba,,6,Grocery stores,262035
2008,August,3,,Manitoba,,6,Grocery stores,262491
2016,August,3,,Manitoba,,6,Grocery stores,263127
2015,April,3,,Manitoba,,6,Grocery stores,263410
2008,October,3,,Manitoba,,6,Grocery stores,263922
2011,May,3,,Manitoba,,6,Grocery stores,263974
2016,November,3,,Manitoba,,6,Grocery stores,264329
2017,January,3,,Manitoba,,6,Grocery stores,264673
2012,October,3,,Manitoba,,6,Grocery stores,264708
2011,November,3,,Manitoba,,6,Grocery stores,264712
2008,May,3,,Manitoba,,6,Grocery stores,265061
2010,April,3,,Manitoba,,6,Grocery stores,265088
2011,March,3,,Manitoba,,6,Grocery stores,265336
2014,January,3,,Manitoba,,6,Grocery stores,265639
2016,March,3,,Manitoba,,6,Grocery stores,266317
2016,January,3,,Manitoba,,6,Grocery stores,266347
2012,July,3,,Manitoba,,6,Grocery stores,266486
2011,August,3,,Manitoba,,6,Grocery stores,266933
2018,April,3,,Manitoba,,6,Grocery stores,267032
2016,April,3,,Manitoba,,6,Grocery stores,267440
2015,September,3,,Manitoba,,6,Grocery stores,267699
2010,October,3,,Manitoba,,6,Grocery stores,267900
2015,January,3,,Manitoba,,6,Grocery stores,268145
2018,January,3,,Manitoba,,6,Grocery stores,268222
2016,September,3,,Manitoba,,6,Grocery stores,268351
2014,April,3,,Manitoba,,6,Grocery stores,268432
2009,October,3,,Manitoba,,6,Grocery stores,268801
2013,October,3,,Manitoba,,6,Grocery stores,268815
2009,May,3,,Manitoba,,6,Grocery stores,269144
2008,December,3,,Manitoba,,6,Grocery stores,269481
2012,September,3,,Manitoba,,6,Grocery stores,269797
2010,August,3,,Manitoba,,6,Grocery stores,269858
2011,April,3,,Manitoba,,6,Grocery stores,269974
2013,June,3,,Manitoba,,6,Grocery stores,270003
2013,March,3,,Manitoba,,6,Grocery stores,270016
2013,November,3,,Manitoba,,6,Grocery stores,270228
2016,October,3,,Manitoba,,6,Grocery stores,270947
2011,October,3,,Manitoba,,6,Grocery stores,271157
2015,June,3,,Manitoba,,6,Grocery stores,271195
2015,August,3,,Manitoba,,6,Grocery stores,271431
2009,July,3,,Manitoba,,6,Grocery stores,271557
2014,March,3,,Manitoba,,6,Grocery stores,271844
2011,September,3,,Manitoba,,6,Grocery stores,271850
2011,June,3,,Manitoba,,6,Grocery stores,272076
2012,March,3,,Manitoba,,6,Grocery stores,272716
2014,September,3,,Manitoba,,6,Grocery stores,272776
2012,November,3,,Manitoba,,6,Grocery stores,273397
2010,June,3,,Manitoba,,6,Grocery stores,273626
2010,May,3,,Manitoba,,6,Grocery stores,275571
2014,June,3,,Manitoba,,6,Grocery stores,275614
2012,May,3,,Manitoba,,6,Grocery stores,276122
2016,May,3,,Manitoba,,6,Grocery stores,276511
2013,December,3,,Manitoba,,6,Grocery stores,277259
2016,June,3,,Manitoba,,6,Grocery stores,277489
2017,March,3,,Manitoba,,6,Grocery stores,277494
2013,August,3,,Manitoba,,6,Grocery stores,277797
2012,August,3,,Manitoba,,6,Grocery stores,278228
2014,November,3,,Manitoba,,6,Grocery stores,278501
2014,July,3,,Manitoba,,6,Grocery stores,279486
2013,May,3,,Manitoba,,6,Grocery stores,280386
2009,December,3,,Manitoba,,6,Grocery stores,281262
2017,November,3,,Manitoba,,6,Grocery stores,281616
2017,October,3,,Manitoba,,6,Grocery stores,281647
2015,July,3,,Manitoba,,6,Grocery stores,281673
2010,December,3,,Manitoba,,6,Grocery stores,281738
2011,July,3,,Manitoba,,6,Grocery stores,281739
2015,October,3,,Manitoba,,6,Grocery stores,282274
2012,June,3,,Manitoba,,6,Grocery stores,283020
2015,May,3,,Manitoba,,6,Grocery stores,283686
2016,July,3,,Manitoba,,6,Grocery stores,284395
2018,March,3,,Manitoba,,6,Grocery stores,284500
2014,August,3,,Manitoba,,6,Grocery stores,285622
2017,May,3,,Manitoba,,6,Grocery stores,286294
2017,April,3,,Manitoba,,6,Grocery stores,286510
2010,July,3,,Manitoba,,6,Grocery stores,290362
2014,May,3,,Manitoba,,6,Grocery stores,290583
2017,August,3,,Manitoba,,6,Grocery stores,291403
2018,May,3,,Manitoba,,6,Grocery stores,291708
2017,June,3,,Manitoba,,6,Grocery stores,295227
2012,December,3,,Manitoba,,6,Grocery stores,295534
2014,October,3,,Manitoba,,6,Grocery stores,296223
2017,September,3,,Manitoba,,6,Grocery stores,296898
2014,December,3,,Manitoba,,6,Grocery stores,297690
2015,December,3,,Manitoba,,6,Grocery stores,299092
2017,July,3,,Manitoba,,6,Grocery stores,300754
2017,December,3,,Manitoba,,6,Grocery stores,311498
2016,December,3,,Manitoba,,6,Grocery stores,311634
2011,December,3,,Manitoba,,6,Grocery stores,321175
2008,February,12,,Saskatchewan,,6,Grocery stores,153929
2009,February,12,,Saskatchewan,,6,Grocery stores,160225
2008,January,12,,Saskatchewan,,6,Grocery stores,163790
2008,April,12,,Saskatchewan,,6,Grocery stores,164102
2008,March,12,,Saskatchewan,,6,Grocery stores,169028
2010,February,12,,Saskatchewan,,6,Grocery stores,169907
2008,September,12,,Saskatchewan,,6,Grocery stores,170026
2008,June,12,,Saskatchewan,,6,Grocery stores,173872
2011,February,12,,Saskatchewan,,6,Grocery stores,175440
2009,March,12,,Saskatchewan,,6,Grocery stores,175918
2015,February,12,,Saskatchewan,,6,Grocery stores,180032
2008,November,12,,Saskatchewan,,6,Grocery stores,180943
2009,November,12,,Saskatchewan,,6,Grocery stores,182420
2008,July,12,,Saskatchewan,,6,Grocery stores,182647
2010,March,12,,Saskatchewan,,6,Grocery stores,184057
2013,February,12,,Saskatchewan,,6,Grocery stores,184410
2012,February,12,,Saskatchewan,,6,Grocery stores,184517
2009,April,12,,Saskatchewan,,6,Grocery stores,184841
2008,August,12,,Saskatchewan,,6,Grocery stores,187197
2018,February,12,,Saskatchewan,,6,Grocery stores,187270
2012,January,12,,Saskatchewan,,6,Grocery stores,187475
2008,October,12,,Saskatchewan,,6,Grocery stores,187746
2017,February,12,,Saskatchewan,,6,Grocery stores,187888
2017,January,12,,Saskatchewan,,6,Grocery stores,187951
2016,February,12,,Saskatchewan,,6,Grocery stores,188013
2009,January,12,,Saskatchewan,,6,Grocery stores,188863
2009,September,12,,Saskatchewan,,6,Grocery stores,189522
2011,January,12,,Saskatchewan,,6,Grocery stores,189735
2008,May,12,,Saskatchewan,,6,Grocery stores,190164
2014,February,12,,Saskatchewan,,6,Grocery stores,191586
2010,November,12,,Saskatchewan,,6,Grocery stores,192496
2008,December,12,,Saskatchewan,,6,Grocery stores,192556
2009,June,12,,Saskatchewan,,6,Grocery stores,194550
2009,August,12,,Saskatchewan,,6,Grocery stores,194837
2012,April,12,,Saskatchewan,,6,Grocery stores,195304
2010,September,12,,Saskatchewan,,6,Grocery stores,196099
2010,January,12,,Saskatchewan,,6,Grocery stores,196348
2010,April,12,,Saskatchewan,,6,Grocery stores,196714
2010,August,12,,Saskatchewan,,6,Grocery stores,199690
2015,March,12,,Saskatchewan,,6,Grocery stores,200625
2011,November,12,,Saskatchewan,,6,Grocery stores,201073
2018,January,12,,Saskatchewan,,6,Grocery stores,201791
2009,October,12,,Saskatchewan,,6,Grocery stores,201856
2009,May,12,,Saskatchewan,,6,Grocery stores,202541
2011,March,12,,Saskatchewan,,6,Grocery stores,202648
2013,January,12,,Saskatchewan,,6,Grocery stores,203003
2015,November,12,,Saskatchewan,,6,Grocery stores,203730
2010,June,12,,Saskatchewan,,6,Grocery stores,203947
2010,October,12,,Saskatchewan,,6,Grocery stores,204422
2011,August,12,,Saskatchewan,,6,Grocery stores,205166
2009,July,12,,Saskatchewan,,6,Grocery stores,205368
2018,April,12,,Saskatchewan,,6,Grocery stores,205391
2017,October,12,,Saskatchewan,,6,Grocery stores,205544
2011,May,12,,Saskatchewan,,6,Grocery stores,205713
2016,November,12,,Saskatchewan,,6,Grocery stores,206095
2012,July,12,,Saskatchewan,,6,Grocery stores,206433
2011,October,12,,Saskatchewan,,6,Grocery stores,206480
2016,January,12,,Saskatchewan,,6,Grocery stores,206847
2012,October,12,,Saskatchewan,,6,Grocery stores,207039
2010,May,12,,Saskatchewan,,6,Grocery stores,207231
2017,November,12,,Saskatchewan,,6,Grocery stores,207486
2013,April,12,,Saskatchewan,,6,Grocery stores,207581
2015,April,12,,Saskatchewan,,6,Grocery stores,207870
